File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2016 17:41										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-16 18:28:40	2,19E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:41	2,19E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:42	2,19E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:43	2,20E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:44	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:45	2,20E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:46	2,20E+01	1,95E+01	4,45E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:47	2,20E+01	1,94E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,94E+01	4,40E+01	2,46E+01	0
'24-06-16 18:28:48	2,20E+01	1,94E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:49	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:50	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:51	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,49E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:52	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,92E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:53	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,49E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:54	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,92E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:55	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:56	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:57	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,77E+01	3,93E+01	2,49E+01	1,93E+01	4,39E+01	2,46E+01	0
'24-06-16 18:28:58	2,20E+01	1,95E+01	4,44E+01	2,48E+01	1,76E+01	3,93E+01	2,49E+01	1,93E+01	4,39E+01	2,47E+01	0
'24-06-16 18:28:59	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,76E+01	3,93E+01	2,50E+01	1,93E+01	4,39E+01	2,47E+01	0
'24-06-16 18:29:00	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:01	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,76E+01	3,93E+01	2,49E+01	1,93E+01	4,39E+01	2,47E+01	0
'24-06-16 18:29:02	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,76E+01	3,92E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:03	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,93E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:04	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,92E+01	2,50E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:05	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,93E+01	4,38E+01	2,47E+01	0
'24-06-16 18:29:06	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,76E+01	3,93E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:07	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,93E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:08	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,93E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:09	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:10	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,93E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:11	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:12	2,20E+01	1,95E+01	4,43E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:13	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:14	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,76E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:15	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,76E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:16	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,38E+01	2,46E+01	0
'24-06-16 18:29:17	2,20E+01	1,95E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:18	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:19	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:20	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:21	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:22	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:23	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:24	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:25	2,20E+01	1,96E+01	4,42E+01	2,48E+01	1,77E+01	3,92E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:26	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:27	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:28	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:29	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:30	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,94E+01	4,37E+01	2,46E+01	0
'24-06-16 18:29:31	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,91E+01	2,49E+01	1,95E+01	4,36E+01	2,46E+01	0
'24-06-16 18:29:32	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,90E+01	2,48E+01	1,95E+01	4,36E+01	2,46E+01	0
'24-06-16 18:29:33	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,90E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:34	2,20E+01	1,96E+01	4,41E+01	2,48E+01	1,77E+01	3,90E+01	2,49E+01	1,95E+01	4,36E+01	2,46E+01	0
'24-06-16 18:29:35	2,20E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,90E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:36	2,21E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,89E+01	2,49E+01	1,95E+01	4,36E+01	2,46E+01	0
'24-06-16 18:29:37	2,21E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,90E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:38	2,21E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:39	2,20E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:40	2,20E+01	1,96E+01	4,41E+01	2,47E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:41	2,20E+01	1,96E+01	4,40E+01	2,47E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:42	2,20E+01	1,96E+01	4,40E+01	2,47E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:43	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:44	2,21E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:45	2,21E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,36E+01	2,45E+01	0
'24-06-16 18:29:46	2,21E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:47	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:48	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:49	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:50	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:51	2,20E+01	1,95E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,95E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:52	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:53	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:54	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:55	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:56	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:29:57	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,77E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:29:58	2,20E+01	1,96E+01	4,40E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,35E+01	2,45E+01	0
'24-06-16 18:29:59	2,21E+01	1,96E+01	4,40E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:00	2,21E+01	1,96E+01	4,40E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:01	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:02	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:03	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:04	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:05	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:06	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,44E+01	0
'24-06-16 18:30:07	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:08	2,21E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,44E+01	0
'24-06-16 18:30:09	2,20E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,34E+01	2,45E+01	0
'24-06-16 18:30:10	2,21E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:11	2,21E+01	1,96E+01	4,39E+01	2,45E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:12	2,21E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:13	2,21E+01	1,96E+01	4,39E+01	2,46E+01	1,78E+01	3,89E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:14	2,21E+01	1,96E+01	4,39E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:15	2,21E+01	1,96E+01	4,39E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:16	2,20E+01	1,96E+01	4,39E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:17	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:18	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:19	2,20E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,93E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:20	2,20E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:21	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,33E+01	2,44E+01	0
'24-06-16 18:30:22	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,33E+01	2,45E+01	0
'24-06-16 18:30:23	2,20E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:24	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:25	2,21E+01	1,97E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:26	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:27	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:28	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:29	2,21E+01	1,96E+01	4,38E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:30	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:31	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,88E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:32	2,21E+01	1,97E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,48E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:33	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:34	2,21E+01	1,97E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:35	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:36	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:37	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:38	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,87E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:39	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:40	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:41	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:42	2,21E+01	1,96E+01	4,37E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:43	2,21E+01	1,96E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:44	2,21E+01	1,96E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,32E+01	2,44E+01	0
'24-06-16 18:30:45	2,21E+01	1,96E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:46	2,21E+01	1,97E+01	4,36E+01	2,46E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:47	2,21E+01	1,96E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:48	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,79E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:49	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:50	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:51	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:52	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,44E+01	0
'24-06-16 18:30:53	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,79E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:54	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:55	2,21E+01	1,97E+01	4,36E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:56	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,78E+01	3,86E+01	2,47E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:57	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,78E+01	3,86E+01	2,46E+01	1,94E+01	4,31E+01	2,43E+01	0
'24-06-16 18:30:58	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,86E+01	2,47E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:30:59	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,86E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:00	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,86E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:01	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,86E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:02	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,78E+01	3,86E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:03	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,85E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:04	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,85E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:05	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,85E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:06	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,85E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:07	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:08	2,21E+01	1,97E+01	4,35E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:09	2,21E+01	1,97E+01	4,34E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:10	2,21E+01	1,98E+01	4,35E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:11	2,21E+01	1,98E+01	4,35E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:12	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:13	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,94E+01	4,30E+01	2,43E+01	0
'24-06-16 18:31:14	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,84E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:15	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,83E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:16	2,22E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,83E+01	2,46E+01	1,94E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:17	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,83E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:18	2,22E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,83E+01	2,46E+01	1,94E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:19	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,83E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:20	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,82E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:21	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,82E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
'24-06-16 18:31:22	2,21E+01	1,98E+01	4,34E+01	2,45E+01	1,79E+01	3,81E+01	2,46E+01	1,95E+01	4,29E+01	2,43E+01	0
