File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 07:20										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-11 08:14:25	2,26E+01	2,42E+01	3,47E+01	2,47E+01	2,35E+01	3,70E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:26	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,70E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:27	2,26E+01	2,42E+01	3,47E+01	2,47E+01	2,35E+01	3,70E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:28	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,34E+01	3,70E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:29	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,70E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:30	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:31	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:32	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:33	2,26E+01	2,42E+01	3,48E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:34	2,26E+01	2,42E+01	3,48E+01	2,47E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:35	2,26E+01	2,41E+01	3,48E+01	2,47E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:36	2,26E+01	2,42E+01	3,47E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:37	2,26E+01	2,41E+01	3,47E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:38	2,26E+01	2,41E+01	3,47E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:39	2,26E+01	2,42E+01	3,47E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:40	2,26E+01	2,41E+01	3,47E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:41	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:42	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:43	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:44	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:45	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:46	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,54E+01	0
'24-06-11 08:14:47	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:48	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:49	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,60E+01	2,55E+01	0
'24-06-11 08:14:50	2,26E+01	2,42E+01	3,46E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,55E+01	0
'24-06-11 08:14:51	2,26E+01	2,42E+01	3,45E+01	2,46E+01	2,35E+01	3,69E+01	2,56E+01	2,36E+01	3,61E+01	2,54E+01	0
'24-06-11 08:14:52	2,26E+01	2,42E+01	3,45E+01	2,46E+01	2,35E+01	3,70E+01	2,55E+01	2,36E+01	3,61E+01	2,54E+01	0
'24-06-11 08:14:53	2,26E+01	2,41E+01	3,45E+01	2,46E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:54	2,26E+01	2,41E+01	3,44E+01	2,46E+01	2,35E+01	3,70E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:55	2,26E+01	2,41E+01	3,44E+01	2,46E+01	2,35E+01	3,70E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:56	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:57	2,26E+01	2,41E+01	3,44E+01	2,46E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:58	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:14:59	2,26E+01	2,42E+01	3,44E+01	2,45E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:00	2,26E+01	2,42E+01	3,44E+01	2,45E+01	2,35E+01	3,69E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:01	2,26E+01	2,41E+01	3,44E+01	2,45E+01	2,35E+01	3,68E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:02	2,26E+01	2,42E+01	3,44E+01	2,45E+01	2,35E+01	3,68E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:03	2,26E+01	2,41E+01	3,44E+01	2,45E+01	2,35E+01	3,68E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:04	2,26E+01	2,41E+01	3,44E+01	2,45E+01	2,35E+01	3,68E+01	2,55E+01	2,36E+01	3,60E+01	2,54E+01	0
'24-06-11 08:15:05	2,26E+01	2,41E+01	3,44E+01	2,45E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:06	2,26E+01	2,41E+01	3,44E+01	2,45E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:07	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:08	2,26E+01	2,42E+01	3,44E+01	2,45E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:09	2,26E+01	2,42E+01	3,44E+01	2,45E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:10	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,35E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:11	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:12	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:13	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:14	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:15	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,59E+01	2,54E+01	0
'24-06-11 08:15:16	2,26E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,66E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:17	2,27E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:18	2,27E+01	2,42E+01	3,44E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:19	2,26E+01	2,42E+01	3,43E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:20	2,27E+01	2,42E+01	3,43E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:21	2,27E+01	2,42E+01	3,43E+01	2,46E+01	2,34E+01	3,67E+01	2,55E+01	2,36E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:22	2,27E+01	2,42E+01	3,43E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:23	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:24	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:25	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,54E+01	0
'24-06-11 08:15:26	2,27E+01	2,42E+01	3,44E+01	2,47E+01	2,35E+01	3,67E+01	2,55E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:27	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:28	2,27E+01	2,42E+01	3,44E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:29	2,27E+01	2,42E+01	3,44E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:30	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:31	2,27E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:32	2,26E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:33	2,26E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:34	2,26E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:35	2,26E+01	2,42E+01	3,43E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:36	2,27E+01	2,42E+01	3,42E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,36E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:37	2,27E+01	2,42E+01	3,42E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:38	2,26E+01	2,43E+01	3,42E+01	2,47E+01	2,35E+01	3,67E+01	2,55E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:39	2,26E+01	2,43E+01	3,42E+01	2,47E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:40	2,26E+01	2,43E+01	3,42E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:41	2,26E+01	2,42E+01	3,42E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:42	2,26E+01	2,42E+01	3,42E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,37E+01	3,57E+01	2,53E+01	0
'24-06-11 08:15:43	2,26E+01	2,42E+01	3,42E+01	2,46E+01	2,35E+01	3,67E+01	2,54E+01	2,36E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:44	2,26E+01	2,42E+01	3,42E+01	2,46E+01	2,35E+01	3,66E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:45	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,35E+01	3,66E+01	2,54E+01	2,36E+01	3,57E+01	2,53E+01	0
'24-06-11 08:15:46	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,35E+01	3,66E+01	2,54E+01	2,37E+01	3,57E+01	2,53E+01	0
'24-06-11 08:15:47	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,35E+01	3,66E+01	2,54E+01	2,37E+01	3,57E+01	2,53E+01	0
'24-06-11 08:15:48	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,35E+01	3,66E+01	2,54E+01	2,36E+01	3,57E+01	2,53E+01	0
'24-06-11 08:15:49	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,35E+01	3,66E+01	2,54E+01	2,36E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:50	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,36E+01	3,66E+01	2,54E+01	2,37E+01	3,58E+01	2,53E+01	0
'24-06-11 08:15:51	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:52	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:53	2,26E+01	2,42E+01	3,42E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:54	2,26E+01	2,42E+01	3,41E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,36E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:55	2,26E+01	2,42E+01	3,41E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:56	2,26E+01	2,42E+01	3,41E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:57	2,26E+01	2,42E+01	3,41E+01	2,45E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:58	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:15:59	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:00	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:01	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:02	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:03	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:04	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,35E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:05	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,35E+01	3,65E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:06	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:07	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:08	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:09	2,26E+01	2,42E+01	3,41E+01	2,43E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:10	2,26E+01	2,42E+01	3,41E+01	2,43E+01	2,36E+01	3,66E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:11	2,26E+01	2,42E+01	3,41E+01	2,43E+01	2,36E+01	3,66E+01	2,54E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:12	2,27E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,65E+01	2,53E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:13	2,26E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,66E+01	2,53E+01	2,37E+01	3,57E+01	2,52E+01	0
'24-06-11 08:16:14	2,26E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,66E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:15	2,26E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,66E+01	2,53E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:16	2,26E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:17	2,26E+01	2,42E+01	3,42E+01	2,43E+01	2,36E+01	3,66E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:18	2,26E+01	2,42E+01	3,41E+01	2,43E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:19	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,53E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:20	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,54E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:21	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,53E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:22	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,53E+01	2,37E+01	3,56E+01	2,52E+01	0
'24-06-11 08:16:23	2,26E+01	2,42E+01	3,41E+01	2,44E+01	2,36E+01	3,65E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:24	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:25	2,26E+01	2,42E+01	3,40E+01	2,43E+01	2,36E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:26	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:27	2,26E+01	2,42E+01	3,40E+01	2,43E+01	2,36E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:28	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:29	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,51E+01	0
'24-06-11 08:16:30	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,64E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:31	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,63E+01	2,53E+01	2,37E+01	3,55E+01	2,51E+01	0
'24-06-11 08:16:32	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,63E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:33	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,63E+01	2,53E+01	2,37E+01	3,55E+01	2,52E+01	0
'24-06-11 08:16:34	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,63E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:35	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,62E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:36	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,62E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:37	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,62E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:38	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,62E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:39	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,62E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:40	2,26E+01	2,42E+01	3,39E+01	2,44E+01	2,35E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:41	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:42	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:43	2,26E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:44	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:45	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,51E+01	0
'24-06-11 08:16:46	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:47	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,61E+01	2,53E+01	2,37E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:48	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,61E+01	2,53E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:49	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,36E+01	3,61E+01	2,53E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:50	2,27E+01	2,42E+01	3,40E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:51	2,27E+01	2,42E+01	3,39E+01	2,44E+01	2,36E+01	3,61E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:52	2,27E+01	2,42E+01	3,39E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:53	2,27E+01	2,42E+01	3,39E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:54	2,27E+01	2,42E+01	3,39E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:55	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:56	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:57	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,54E+01	2,50E+01	0
'24-06-11 08:16:58	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,36E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:16:59	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:17:00	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,36E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:17:01	2,26E+01	2,42E+01	3,38E+01	2,44E+01	2,36E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:17:02	2,26E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:17:03	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,50E+01	0
'24-06-11 08:17:04	2,27E+01	2,42E+01	3,38E+01	2,44E+01	2,35E+01	3,62E+01	2,52E+01	2,38E+01	3,53E+01	2,49E+01	0
'24-06-11 08:17:05	2,27E+01	2,42E+01	3,37E+01	2,44E+01	2,35E+01	3,61E+01	2,52E+01	2,38E+01	3,53E+01	2,49E+01	0
'24-06-11 08:17:06	2,27E+01	2,42E+01	3,37E+01	2,44E+01	2,35E+01	3,61E+01	2,52E+01	2,38E+01	3,53E+01	2,49E+01	0
'24-06-11 08:17:07	2,27E+01	2,42E+01	3,37E+01	2,44E+01	2,35E+01	3,61E+01	2,52E+01	2,38E+01	3,52E+01	2,49E+01	0
