File name	WAVE0002.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 15:39										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
CH-1	Tc	2000 C	P11	Off	-	-					
CH-2	Tc	2000 C	P12	Off	-	-					
CH-3	Tc	2000 C	P13	Off	-	-					
CH-4	Tc	2000 C	P14	Off	-	-					
CH-5	Tc	2000 C	P15	Off	-	-					
CH-6	Tc	2000 C	P16	Off	-	-					
CH-7	Tc	2000 C	P17	Off	-	-					
CH-8	Tc	2000 C	P18	Off	-	-					
CH-9	Tc	2000 C	P19	Off	-	-					
CH-10	Tc	2000 C	P20	Off	-	-					
Time	CH-1[C]	CH-2[C]	CH-3[C]	CH-4[C]	CH-5[C]	CH-6[C]	CH-7[C]	CH-8[C]	CH-9[C]	CH-10[C]	Event
'24-06-11 15:42:07	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:08	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:09	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:10	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:11	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:12	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:13	2,11E+01	2,15E+01	2,14E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:14	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:15	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:16	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:17	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:18	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:19	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:20	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:21	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:22	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:23	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:24	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:25	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:26	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:27	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:28	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:29	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:30	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:31	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:32	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:33	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:34	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:35	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:36	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:37	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:38	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:39	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:40	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:41	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:42	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:43	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:44	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:45	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:46	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:47	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:48	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:49	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:50	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:51	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:52	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:53	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:54	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:55	2,11E+01	2,15E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:56	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:42:57	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:58	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:42:59	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:43:00	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:43:01	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:43:02	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:03	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:04	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:43:05	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:06	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:07	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:08	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:09	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:10	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:11	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,11E+01	2,07E+01	0
'24-06-11 15:43:12	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:13	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:14	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:15	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:16	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:17	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:18	2,11E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:19	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:20	2,11E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:21	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:22	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:23	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:24	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:25	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,10E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:26	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:27	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:28	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:29	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:30	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:31	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:32	2,10E+01	2,15E+01	2,13E+01	2,13E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:33	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:34	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:35	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:36	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:37	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:38	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:39	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:40	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:41	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:42	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:43	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:44	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:45	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:46	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:47	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:48	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:49	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:50	2,10E+01	2,15E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:51	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:52	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:53	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:54	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:55	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:56	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:57	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:58	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:43:59	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:00	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:01	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:02	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:03	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:04	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:05	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:06	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:07	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:08	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:09	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:10	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:11	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:12	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:13	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:14	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:15	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:16	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:17	2,11E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:18	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:19	2,10E+01	2,14E+01	2,13E+01	2,13E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:20	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:21	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:22	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:23	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:24	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:25	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:26	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:27	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:28	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:29	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:30	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:31	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:32	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:33	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:34	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:35	2,10E+01	2,14E+01	2,12E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:36	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:37	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:38	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:39	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:40	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:41	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:42	2,10E+01	2,14E+01	2,12E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:43	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:44	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,09E+01	2,09E+01	2,09E+01	2,09E+01	2,10E+01	2,07E+01	0
'24-06-11 15:44:45	2,10E+01	2,14E+01	2,13E+01	2,12E+01	2,10E+01	2,09E+01	2,09E+01	2,10E+01	2,10E+01	2,07E+01	0
